Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Daphnia magna,"River water, dissolved organic carbon 13.2 mg/L",dark,EC50 ,48,h,9,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Daphnia magna,"River water, dissolved organic carbon 25.9 mg/L",dark,EC50 ,48,h,1.7,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Daphnia magna,"River water, dissolved organic carbon 29.2 mg/L",dark,EC50 ,48,h,3.5,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Daphnia magna,"River water, dissolved organic carbon 34.5 mg/L",dark,EC50 ,48,h,2.8,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Daphnia magna,"River water, dissolved organic carbon 31.5 mg/L",dark,EC50 ,48,h,3.4,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Thamnocephalus platyurus,"CaSO4*2H2O
– 60, MgSO4*7H2O – 123, NaHCO3 – 96, KCl – 4 mg/l; pH – 7.8 ± 0.2",dark,EC50 ,24,h,0.14,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Thamnocephalus platyurus,"River water, dissolved organic carbon 13.3 mg/L",dark,EC50 ,24,h,1.1,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Thamnocephalus platyurus,"River water, dissolved organic carbon 13.2 mg/L",dark,EC50 ,24,h,6,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Thamnocephalus platyurus,"River water, dissolved organic carbon 25.9 mg/L",dark,EC50 ,24,h,3.6,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Thamnocephalus platyurus,"River water, dissolved organic carbon 29.2 mg/L",dark,EC50 ,24,h,1.5,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Thamnocephalus platyurus,"River water, dissolved organic carbon 34.5 mg/L",dark,EC50 ,24,h,5.3,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,crustacean,Thamnocephalus platyurus,"River water, dissolved organic carbon 31.5 mg/L",dark,EC50 ,24,h,1.4,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,protozoan,Tetrahymena thermophila,"River water with food substrate, dissolved organic carbon 13.2 mg/L ",dark,EC50 ,24,h,16.4,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,protozoan,Tetrahymena thermophila,"River water with food substrate, dissolved organic carbon 29.2 mg/L",dark,EC50 ,24,h,12.4,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,70,nm,,,,nm,almost 100%,,mV,protozoan,Tetrahymena thermophila,"River water with food substrate, dissolved organic carbon 34.5 mg/L",dark,EC50 ,24,h,26.5,mg/L,"Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.",Ecotoxicity of nanoparticles of CuO and ZnO in natural water,ENVIRONMENTAL POLLUTION,158,1,2010
ZnO,,,60,nm,,,,nm,< 10 mg/L,,mV,bacteria,anaerobic bacteria from sludge,"0.2 g/L of inoculum, 9 g/L of cattle manure, test medium ",,EC50 ,14,days,57.3,mg/L,"Luna-delRisco, Mario; Orupold, Kaja; Dubourguier, Henri-Charles",Particle-size effect of CuO and ZnO on biogas and methane production during anaerobic digestion,JOURNAL OF HAZARDOUS MATERIALS,189,1月2日,2011
ZnO,,,18.8,nm,,52.11,325,nm,"100% at 0.01 to 1 mg/L
66% at 10 mg/L",,mV,sea urchin,Lytechinus pictus,"0.45 µm filtered seawater containing 0.2-0.3 mg/L alginic acid, pH 8.0-8.2",,EC50 ,96,h,99.5,µg/L,"Fairbairn, Elise A.; Keller, Arturo A.; Maedler, Lutz; Zhou, Dongxu; Pokhrel, Suman; Cherr, Gary N.",Metal oxide nanomaterials in seawater: Linking physicochemical characteristics with biological response in sea urchin development,JOURNAL OF HAZARDOUS MATERIALS,192,3,2011
ZnO,,,20,nm,,,,nm,< 0.1 µmol/g,,mV,bacteria,soil bacteria,"mineral pasture soil  (Typic Dystrochrept, organic-C = 40 mg/g, total-
N= 3.3 mg/g, pH(H2O) = 5.0, moisture content of 40% of water holding capacity",,EC50 ,2,h,64,mmol/g,"Rousk, Johannes; Ackermann, Kathrin; Curling, Simon F; Jones, Davey L",Comparative toxicity of nanoparticulate CuO and ZnO to soil bacterial communities.,PloS one,7,3,2012
ZnO,,,20,nm,,,,nm,< 0.05 µmol/g,,mV,bacteria,soil bacteria,"organic pasutre soil (Typic Fragiochrept, organic-
C= 154 mg g21, total-N =9.3 mg g21, pH(H2O)= 6.6), moisutre content of 60% of water holding capacity",,EC50 ,2,h,185,mmol/g,"Rousk, Johannes; Ackermann, Kathrin; Curling, Simon F; Jones, Davey L",Comparative toxicity of nanoparticulate CuO and ZnO to soil bacterial communities.,PloS one,7,3,2012
ZnO,,,30,nm,,,"30 nm, 
100-300 nm",nm,"4.55-6.78% at 100 mg/kg
0.57-0.74% at 3200 mg/kg",,mV,insect,Folsomia candida,"Loamy sand soil (LUFA-Speyer 2.2, Sp 2121, Germany, 2009), pH 5.5, ZnO added as a dry powder",12-h/12-h light/dark cycle,EC50 ,28,days,3159,mg Zn/kg,"Waalewijn-Kool, Pauline L.; Ortiz, Maria Diez; van Gestel, Cornelis A. M.",Effect of different spiking procedures on the distribution and toxicity of ZnO nanoparticles in soil,ECOTOXICOLOGY,21,7,2012
ZnO,,,30,nm,,,"30 nm, 
100-300 nm",nm,"4.55-6.78% at 100 mg/kg
0.57-0.74% at 3200 mg/kg",,mV,insect,Folsomia candida,"Loamy sand soil (LUFA-Speyer 2.2, Sp 2121, Germany, 2009), pH 5.5, ZnO added as a suspension",12-h/12-h light/dark cycle,EC50 ,28,days,3593,mg Zn/kg,"Waalewijn-Kool, Pauline L.; Ortiz, Maria Diez; van Gestel, Cornelis A. M.",Effect of different spiking procedures on the distribution and toxicity of ZnO nanoparticles in soil,ECOTOXICOLOGY,21,7,2012
ZnO,,,,nm,,,,nm,,,mV,plant,Lactuca sativa L.,"filter paper, distilled water",dark,EC50,3,days,10.84,mg/L,"Ko, Kyung-Seok; Kong, In Chul","Toxic effects of nanoparticles on bioluminescence activity, seed germination, and gene mutation",APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,98,7,2014
ZnO,,,,nm,,,,nm,,,mV,plant,Raphanus sativus L.,"filter paper, distilled water",dark,EC50,3,days,46.54,mg/L,"Ko, Kyung-Seok; Kong, In Chul","Toxic effects of nanoparticles on bioluminescence activity, seed germination, and gene mutation",APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,98,7,2014
ZnO,strip,uncoated,20,nm,,,180,nm,0.27,,mV,fish,Danio rerio,Milli-Q water,"14-h/10-h, light/dark cycle",LC50,96,h,1.793,mg/L,"Zhu, Xiaoshan; Zhu, Lin; Duan, Zhenghua; Qi, Ruiqi; Li, Yan; Lang, Yupeng",Comparative toxicity of several metal oxide nanoparticle aqueous suspensions to Zebrafish (Danio rerio) early developmental stage,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,43,3,2008
ZnO,,,60,nm,,,,nm,0.83,,mV,crustacean,Daphnia magna,synthetic freshwater,dark,LC50 ,48,h,3.2,mg/L,"Heinlaan, Margit; Ivask, Angela; Blinova, Irina; Dubourguier, Henri-Charles; Kahru, Anne","Toxicity of nanosized and bulk ZnO, CuO and TiO(2) to bacteria Vibrio fischeri and crustaceans Daphnia magna and Thamnocephalus platyurus",CHEMOSPHERE,71,7,2008
ZnO,,,60,nm,,,,nm,0.83,,mV,crustacean,Thamnocephalus platyurus,synthetic freshwater,dark,LC50 ,24,h,0.18,mg/L,"Heinlaan, Margit; Ivask, Angela; Blinova, Irina; Dubourguier, Henri-Charles; Kahru, Anne","Toxicity of nanosized and bulk ZnO, CuO and TiO(2) to bacteria Vibrio fischeri and crustaceans Daphnia magna and Thamnocephalus platyurus",CHEMOSPHERE,71,7,2008
ZnO,spherical & cuboid,,19,nm,,58,500,nm,< 3.5%,-2.9,mV,plant,Lolium perenne,1 strength Hoagland solution,16-h/8-h light/dark cycle,IC50,12,days,64,mg/L,"Lin, Daohui; Xing, Baoshan",Root uptake and phytotoxicity of ZnO nanoparticles,ENVIRONMENTAL SCIENCE & TECHNOLOGY,42,15,2008
ZnO,,uncoated,20,nm,,,,nm,,,mV,crustacean,Daphnia magna,"reconstituted water (MilliQ water + 64.75 mg/L NaHCO3, 5.75 mg/L KCl, 123.25 mg/L MgSO*7H2O, and 294 mg/L CaCl2*2H2O",natural light/dark cycle,LC50 ,48,h,1511,mg/L,"Zhu, Xiaoshan; Zhu, Lin; Chen, Yongsheng; Tian, Shengyan",Acute toxicities of six manufactured nanomaterial suspensions to Daphnia magna,JOURNAL OF NANOPARTICLE RESEARCH,11,1,2009
ZnO,,uncoated,20,nm,99.5,54,759,nm,0.14,0.017,mV,nematode,Caenorhabditis elegans,ultrapure water,dark,LC50,24,h,2.2,mg/L,"Wang, Huanhua; Wick, Robert L.; Xing, Baoshan","Toxicity of nanoparticulate and bulk ZnO, Al2O3 and TiO2 to the nematode Caenorhabditis elegans",ENVIRONMENTAL POLLUTION,157,4,2009
ZnO,sphere,,19,nm,,,568,nm,"~100% at 5 mg/L
1.4% at 500 mg/L",15,mV,bacteria,E. coli O111,ultrapure water,,LC50,3,h,0.1,mg/L,"Li, Mei; Zhu, Lizhong; Lin, Daohui",Toxicity of ZnO Nanoparticles to Escherichia coli: Mechanism and the Influence of Medium Components,ENVIRONMENTAL SCIENCE & TECHNOLOGY,45,5,2011
ZnO,sphere,,19,nm,,,2255 ± 488 nm,nm,2.8% at 500 mg/L,-5.4,mV,bacteria,E. coli O111,0.85% NaCl,,LC50 ,3,h,"3
",mg/L,"Li, Mei; Zhu, Lizhong; Lin, Daohui",Toxicity of ZnO Nanoparticles to Escherichia coli: Mechanism and the Influence of Medium Components,ENVIRONMENTAL SCIENCE & TECHNOLOGY,45,5,2011
ZnO,spherical & short rod,uncoated,80,nm,,,449.1,nm,,5,mV,fish,Danio rerio,distilled water,12-h/12-h light/dark cycle,LC50 ,96,h,3.969,mg/L,"Yu, Lin-peng; Fang, Tao; Xiong, Dao-wen; Zhu, Wen-tao; Sima, Xiao-feng","Comparative toxicity of nano-ZnO and bulk ZnO suspensions to zebrafish and the effects of sedimentation, (OH)-O-center dot production and particle dissolution in distilled water",JOURNAL OF ENVIRONMENTAL MONITORING,13,7,2011
ZnO,,uncoated,100,nm,,12.31,264,nm,0.11-0.15 mg Zn/L dissolves in 3 days at 0.3 mg Zn/L ,-23.27,mV,algae,Pseudokirchneriella subcapitata,"OECD algae culture medium, pH 7.7 without EDTA","continuous illumination (10,000 lux)",IC50,72,h,0.05,mg/L,"Lee, Woo-Mi; An, Youn-Joo","Effects of zinc oxide and titanium dioxide nanoparticles on green algae under visible, UVA, and UVB irradiations: No evidence of enhanced algal toxicity under UV pre-irradiation",CHEMOSPHERE,91,4,2013
ZnO,,uncoated,100,nm,,12.31,264,nm,0.11-0.15 mg Zn/L dissolves in 3 days at 0.3 mg Zn/L ,-23.27,mV,algae,Pseudokirchneriella subcapitata,"OECD algae culture medium, pH 7.7 without EDTA","continuous illumination (10,000 lux)",IC50,72,h,0.05,mg/L,"Lee, Woo-Mi; An, Youn-Joo","Effects of zinc oxide and titanium dioxide nanoparticles on green algae under visible, UVA, and UVB irradiations: No evidence of enhanced algal toxicity under UV pre-irradiation",CHEMOSPHERE,91,4,2013
ZnO,,uncoated,100,nm,,12.31,264,nm,0.11-0.15 mg Zn/L dissolves in 3 days at 0.3 mg Zn/L ,-23.27,mV,algae,Pseudokirchneriella subcapitata,"OECD algae culture medium, pH 7.7 without EDTA","continuous illumination (10,000 lux)",IC50,72,h,0.05,mg/L,"Lee, Woo-Mi; An, Youn-Joo","Effects of zinc oxide and titanium dioxide nanoparticles on green algae under visible, UVA, and UVB irradiations: No evidence of enhanced algal toxicity under UV pre-irradiation",CHEMOSPHERE,91,4,2013
ZnO,"hexagonal, clubbed, minilated, and cylindrical",,182.5,nm,,,,nm,,,mV,crustacean,Ceriodaphnia affinis,"15 ml of nanoparticles solution, fed by yeast suspension, pH 7.5-8.0",,LC50,48,h,0.09 ± 0.001 ,mg/L,"Tomilina, I. I.; Gremyachikh, V. A.; Myl'nikov, A. P.; Komov, V. T.",Changes in biological characteristics of freshwater heterotrophic flagellates and cladocerans under the effect of metal oxide nano- and microparticles,INLAND WATER BIOLOGY,4,4,2011
ZnO,"hexagonal, clubbed, minilated, and cylindrical",,182.5,nm,,,,nm,,,mV,crustacean,Ceriodaphnia affinis,"15 ml of nanoparticles solution, fed by yeast suspension, pH 7.5-8.0",,LC50,7,days,0.17,mg/L,"Tomilina, I. I.; Gremyachikh, V. A.; Myl'nikov, A. P.; Komov, V. T.",Changes in biological characteristics of freshwater heterotrophic flagellates and cladocerans under the effect of metal oxide nano- and microparticles,INLAND WATER BIOLOGY,4,4,2011
ZnO,polygonal with smooth surfaces,,17.5,nm,no impurities observed in XRD pattern,,71.11,nm,"0.7 µg/mL at 7 µg/mL
1.8 µg/mL at 35 µg/mL",35.5,mV,snail,Biomphalaria alexandrina,"dechlorinated water, pH 7.4",12-h/12-h light/dark cycle with 48 W fluorescent lamps,LC50,24,h,145,µg/mL,"Fahmy, Sohair R.; Abdel-Ghaffar, Fathy; Bakry, Fayez A.; Sayed, Dawlat A.",Ecotoxicological Effect of Sublethal Exposure to Zinc Oxide Nanoparticles on Freshwater Snail Biomphalaria alexandrina,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,67,2,2014
ZnO,,uncoated,42,nm,,13,177,nm,,,mV,bacteria,Pseudomonas putida BS566::luxCDABE,"Luria Bertani laboratory rich medium (10.0 g/L of tryptone, 5.0 g/L of yeast extract, 5.0 g/L of NaCl, pH 7)",dark,IC50,2,h,200, mg/L,"Mallevre, Florian; Fernandes, Teresa F.; Aspray, Thomas J.","Silver, zinc oxide and titanium dioxide nanoparticle ecotoxicity to bioluminescent Pseudomonas putida in laboratory medium and artificial wastewater",ENVIRONMENTAL POLLUTION,195,,2014
ZnO,Nearly spherical,,,nm,99,,20,nm,,,mV,algae,Nannochloropsis oculata,f/2 medium,natural light/dark cycle,EC50,72,h,153.723, mg/L,Nasrin Fazelian; Morteza Yousefzadi; Ali Movafeghi,"Algal Response to Metal Oxide Nanoparticles: Analysis of Growth, Protein Content, and Fatty Acid Composition",BioEnergy Research,13,,2020
ZnO,,,,nm,99,,,nm,,,mV,fish ,Mugilogobius chulae,sterile dilute seawater,2-hr light:12-hr dark,LC50,144,h,45.4, mg/L,Jianjun Li; Zhanming Chen; Ren Huang; Zongyu Miao; Lei Cai; Qingping Du,Toxicity assessment and histopathological analysis of nano-ZnO against marine fish (Mugilogobius chulae) embryos,"Journal of Environmental Sciences
",73,,2018
ZnO,Nearly spherical,,31.7,nm,,7.76,770.11,nm,,-9.49,mV,crustacean,Daphnia magna,ISO 6341: 2012,dark,EC50,48,h,2.67, mg/L,Silvia Pedroso Melegari; Cristiane Funghetto Fuzinatto; Renata Amanda Gonçalves;Bianca Vicente Oscar; Denice Schulz Vicentini; William Gerson Matias,Can the surface modification and/or morphology affect the ecotoxicityof zinc oxide nanomaterials?,Chemosphere,224,,2019
ZnO,Nearly spherical,amine functionalization ,26.1,nm,,23.94,1463.66,nm,,2.62,mV,crustacean,Daphnia magna,ISO 6341: 2012,dark,EC50,48,h,3.12, mg/L,Silvia Pedroso Melegari; Cristiane Funghetto Fuzinatto; Renata Amanda Gonçalves;Bianca Vicente Oscar; Denice Schulz Vicentini; William Gerson Matias,Can the surface modification and/or morphology affect the ecotoxicityof zinc oxide nanomaterials?,Chemosphere,224,,2019
ZnO,cylindrical,,19.75,nm,,12.42,968.26,nm,,-6.17,mV,crustacean,Daphnia magna,ISO 6341: 2012,dark,EC50,48,h,3.02, mg/L,Silvia Pedroso Melegari; Cristiane Funghetto Fuzinatto; Renata Amanda Gonçalves;Bianca Vicente Oscar; Denice Schulz Vicentini; William Gerson Matias,Can the surface modification and/or morphology affect the ecotoxicityof zinc oxide nanomaterials?,Chemosphere,224,,2019
ZnO,cylindrical,amine functionalization ,21.9,nm,,67.85,710.97,nm,,14.42,mV,crustacean,Daphnia magna,ISO 6341: 2012,dark,EC50,48,h,2.04, mg/L,Silvia Pedroso Melegari; Cristiane Funghetto Fuzinatto; Renata Amanda Gonçalves;Bianca Vicente Oscar; Denice Schulz Vicentini; William Gerson Matias,Can the surface modification and/or morphology affect the ecotoxicityof zinc oxide nanomaterials?,Chemosphere,224,,2019
ZnO,,,80,nm,,12,1415,nm,,-14,mV,algae,Raphidocelis subcapitata,OECD 201,natural light/dark cycle,EC50,72,h,0.09, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,,80,nm,,12,1415,nm,,-14,mV,crustacean,Daphnia magna,OECD 202,natural light/dark cycle,EC50,48,h,3.43, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,,80,nm,,12,1415,nm,,-14,mV,fish,Danio rerio,OECD 236,natural light/dark cycle,EC50,96,h,100, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,Triethoxycaprylsilane (1-4%),42,nm,,15,577,nm,,-25,mV,algae,Raphidocelis subcapitata,OECD 201,natural light/dark cycle,EC50,72,h,0.11, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,Triethoxycaprylsilane (1-4%),42,nm,,15,577,nm,,-25,mV,crustacean,Daphnia magna,OECD 202,natural light/dark cycle,EC50,48,h,8.25, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,Triethoxycaprylsilane (1-4%),42,nm,,15,577,nm,,-25,mV,fish,Danio rerio,OECD 236,natural light/dark cycle,EC50,96,h,100, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,,41,nm,,6,2192,nm,,-16,mV,algae,Raphidocelis subcapitata,OECD 201,natural light/dark cycle,EC50,72,h,0.55, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,,41,nm,,6,2192,nm,,-16,mV,crustacean,Daphnia magna,OECD 202,natural light/dark cycle,EC50,48,h,5.63, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,,,41,nm,,6,2192,nm,,-16,mV,fish,Danio rerio,OECD 236,natural light/dark cycle,EC50,96,h,100, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
ZnO,Spherical,,13.6,nm,99,58,102,nm,,32.1,mV,bacteria,Escherichia coli,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,67, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
ZnO,Spherical,,13.6,nm,99,58,102,nm,,32.1,mV,bacteria,Staphylococcus aureus,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,16, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
