Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year,id
"Ag"," "," ","100","nm"," "," "," ","nm","3.7% at 0.625 mg/L; 0.47% at 20 mg/L"," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","97","h","10.6","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","603"
"Ag"," ","citrate","15","nm"," "," ","40.6","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","48","h","95.9"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","604"
"Ag"," ","citrate","15","nm"," "," ","40.6","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","72","h","91.1"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","605"
"Ag"," "," ","100","nm"," "," "," ","nm","3.7% at 0.625 mg/L; 0.47% at 20 mg/L"," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","98","h","1.36","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","606"
"Ag"," ","protein","12.5","nm"," "," ","50.7","nm"," ","-16.1","mV","crustacean","Daphnia magna","river water, conductivity 421 µS/cm, DOC 35 mg C/L, pH 7.45","dark","LC50","24","h","109","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","607"
"Ag"," ","citrate","15","nm"," "," ","40.6","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","96","h","87"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","608"
"Ag"," ","protein","12.5","nm"," "," ","50.7","nm"," ","-16.5","mV","crustacean","Daphnia magna","lake water, conductivity 143 µS/cm, DOC 22 mg C/L, pH 7.6","dark","LC50","24","h","185","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","609"
"Ag","mixture of spherical, prismatic and rod-shaped","Sodium citrate (Na3C6H5O7)","36","nm"," "," ","438","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","48","h","3","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","610"
"Ag"," ","PVP","8.4","nm"," "," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","moderately hard artificial fresh water (US EPA 2005), conductivity 665 µS/cm, DOC 0 mg C/L, pH 7.8-8.0","dark","LC50","24","h","20","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","611"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","24","h","104"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","612"
"Ag","mixture of spherical, prismatic and rod-shaped","Sodium citrate (Na3C6H5O7)","52","nm"," "," ","378","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","0","h","3","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","613"
"Ag"," ","PVP","8.4","nm"," "," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","river water, conductivity 560 µS/cm, DOC 15.3 mg C/L, pH 8.3","dark","LC50","24","h","55.5","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","614"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","48","h","100.8"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","615"
"Ag"," "," ","150","nm"," "," ","786","nm","analysed, value not given","-28.3","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","3","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","616"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","72","h","100.8"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","617"
"Ag"," ","PVP","8.4","nm"," "," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","lake water, conductivity 439 µS/cm, DOC 11.8 mg C/L, pH 8.3","dark","LC50","24","h","73.3","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","618"
"Ag","spherical","polyvinylpyrrolidone (PVP)","7  (48% <5, 30% 5-10 )","nm"," "," ","76.4","nm"," ","-39.17","mV","crustacean","Daphnia magna","non-enriched natural seawater (ISO14669:1999), collected from 60 m depth at Solbergstrand, Norway, salinity 34‰","16-h/8-h light/dark cycle","EC50","24","h","30.8","µg/L","Macken, Ailbhe; Byrne, Hugh J.; Thomas, Kevin V.","Effects of salinity on the toxicity of ionic silver and Ag-PVP nanoparticles to Tisbe battagliai and Ceramium tenuicorne","ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","86","","2012","619"
"Ag"," ","PVP","8.4","nm"," "," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","lake water, conductivity 143 µS/cm, DOC 22 mg C/L, pH 7.6","dark","LC50","24","h","176","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","620"
"Ag","mixture of spherical, prismatic and rod-shaped","Sodium citrate (Na3C6H5O7)","66","nm"," "," ","553","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","48","h","3","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","621"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","96","h","93.6"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","622"
"Ag","spherical","polyvinylpyrrolidone (PVP)","7  (48% <5, 30% 5-10 )","nm"," "," ","76.4","nm"," ","-39.17","mV","crustacean","Daphnia magna","non-enriched natural seawater (ISO14669:1999), collected from 60 m depth at Solbergstrand, Norway, salinity 34‰","16-h/8-h light/dark cycle","EC50","48","h","7.9","µg/L","Macken, Ailbhe; Byrne, Hugh J.; Thomas, Kevin V.","Effects of salinity on the toxicity of ionic silver and Ag-PVP nanoparticles to Tisbe battagliai and Ceramium tenuicorne","ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","86","","2012","623"
"Ag","spherical","Sodium citrate (Na3C6H5O7)","30","nm"," "," ","17","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","48","h","12","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","624"
"Ag","various spherical","leaf extract","77.5","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","double distilled sterilized water","14-h/10-h light/dark cycle","LC50","24","h","0.891","mg/L","Gnanadesigan, M.; Anand, M.; Ravikumar, S.; Maruthupandy, M.; Vijayakumar, V.; Selvam, S.; Dhineshkumar, M.; Kumaraguru, A. K.","Biosynthesis of silver nanoparticles by using mangrove plant extract and their potential mosquito larvicidal property","ASIAN PACIFIC JOURNAL OF TROPICAL MEDICINE","4","10","2011","625"
"Ag"," ","alkane","7.5","nm"," "," ","215","nm","The average percentage recovery of Ag was 91%"," ","mV","crustacean","Daphnia magna","ASTM (American Society for Testing and Materials) medium","16-h/8-h light/dark cycle","LC50","24","h","11.41"," µg/L","Ribeiro, Fabianne; Gallego-Urrea, Julian Alberto; Jurkschat, Kerstin; Crossley, Alison; Hassellov, Martin; Taylor, Cameron; Soares, Amadeu M. V. M.; Loureiro, Susana","Silver nanoparticles and silver nitrate induce high toxicity to Pseudokirchneriella subcapitata, Daphnia magna and Danio rerio","SCIENCE OF THE TOTAL ENVIRONMENT","466","","2014","626"
"Ag"," ","4% (w/w) each of polyoxy-ethylene glycerol trioleate and polyoxyethylene sorbitan monolaurate (Tween-20)","15","nm"," "," "," ","nm","0.000001"," ","mV","crustacean","Daphnia magna","625g RefeSol 01A,a loamy, medium-acidic, and lightly humic sand (pH 5.67; Corg 0.93%, sand 71%, silt 24%, clay 5%), 55% WHC(max) 40g cow dung (air dried, ground, and moistened before application)","16-h/8-h light/dark cycle (~700 lux)","EC50","56","days","114.5","mg/kg","Schlich, Karsten; Klawonn, Thorsten; Terytze, Konstantin; Hund-Rinke, Kerstin","Effects of silver nanoparticles and silver nitrate in the earthworm reproduction test","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","32","1","2013","627"
"Ag"," ","Sodium citrate (Na3C6H5O7)","72","nm"," "," ","77","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","48","h","15","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","628"
"Ag"," ","alkane","7.5","nm"," "," ","215","nm","The average percentage recovery of Ag was 91%"," ","mV","crustacean","Daphnia magna","ASTM (American Society for Testing and Materials) medium","16-h/8-h light/dark cycle","LC50","48","h","11.02"," µg/L","Ribeiro, Fabianne; Gallego-Urrea, Julian Alberto; Jurkschat, Kerstin; Crossley, Alison; Hassellov, Martin; Taylor, Cameron; Soares, Amadeu M. V. M.; Loureiro, Susana","Silver nanoparticles and silver nitrate induce high toxicity to Pseudokirchneriella subcapitata, Daphnia magna and Danio rerio","SCIENCE OF THE TOTAL ENVIRONMENT","466","","2014","629"
"Ag","various spherical","leaf extract","77.5","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","double distilled sterilized water","14-h/10-h light/dark cycle","LC50","24","h","0.585","mg/L","Gnanadesigan, M.; Anand, M.; Ravikumar, S.; Maruthupandy, M.; Vijayakumar, V.; Selvam, S.; Dhineshkumar, M.; Kumaraguru, A. K.","Biosynthesis of silver nanoparticles by using mangrove plant extract and their potential mosquito larvicidal property","ASIAN PACIFIC JOURNAL OF TROPICAL MEDICINE","4","10","2011","630"
"Ag"," "," ","100","nm"," "," ","107","nm"," "," ","mV","crustacean","Daphnia magna","artificial spring water (EPA 2002)","16-h/8-h light/dark cycle","LC50","96","h","2.18"," µg/L","Bernot, Randall J.; Brandenburg, Michael","Freshwater snail vital rates affected by non-lethal concentrations of silver nanoparticles","HYDROBIOLOGIA","714","1","2013","631"
"Ag","spherical","citrate","20","nm"," "," ","28","nm","0.04","-38.5","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3 equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","10.4"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","632"
"Ag"," ","alkane","7.5","nm"," "," ","215","nm","The average percentage recovery of Ag was 91%"," ","mV","crustacean","Daphnia magna","ASTM (American Society for Testing and Materials) medium with food ","16-h/8-h light/dark cycle","LC50","24","h","81.84"," µg/L","Ribeiro, Fabianne; Gallego-Urrea, Julian Alberto; Jurkschat, Kerstin; Crossley, Alison; Hassellov, Martin; Taylor, Cameron; Soares, Amadeu M. V. M.; Loureiro, Susana","Silver nanoparticles and silver nitrate induce high toxicity to Pseudokirchneriella subcapitata, Daphnia magna and Danio rerio","SCIENCE OF THE TOTAL ENVIRONMENT","466","","2014","633"
"Ag"," ","noncoated","35  (TEM 114.0 ± 65 )","nm"," ","40"," ","nm","0.1-2% at 50 µg Ag/L in 72 h"," ","mV","crustacean","Daphnia magna","embryo culture water (0.60 mg of marine salts [Tropic Marin] per litre of deionised water)"," ","LC50","48","h","500"," µg/L","Osborne, Olivia J.; Johnston, Blair D.; Moger, Julian; Balousha, Mohammed; Lead, Jamie R.; Kudoh, Tetsuhiro; Tyler, Charles R.","Effects of particle size and coating on nanoscale Ag and TiO2 exposure in zebrafish (Danio rerio) embryos","NANOTOXICOLOGY","7","8","2013","634"
"Ag","spherical","citrate","20","nm"," "," ","28","nm","1.4 (95%CI 1.2–1.6) µg/L at LC50","-38.5","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","7"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","635"
"Ag"," ","alkane","7.5","nm"," "," ","215","nm","The average percentage recovery of Ag was 91%"," ","mV","crustacean","Daphnia magna","ASTM (American Society for Testing and Materials) medium with food ","16-h/8-h light/dark cycle","LC50","48","h","72"," µg/L","Ribeiro, Fabianne; Gallego-Urrea, Julian Alberto; Jurkschat, Kerstin; Crossley, Alison; Hassellov, Martin; Taylor, Cameron; Soares, Amadeu M. V. M.; Loureiro, Susana","Silver nanoparticles and silver nitrate induce high toxicity to Pseudokirchneriella subcapitata, Daphnia magna and Danio rerio","SCIENCE OF THE TOTAL ENVIRONMENT","466","","2014","636"
"Ag","spherical","citrate","54","nm"," "," ","57","nm","0.3 (95%CI 0.2–0.3) µg/L at LC50","-38.1","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","9.8"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","637"
